commit,parent1,parent2,ancestor,is pr,added lines,deleted lines,devs parent1,devs parent2,time,nr files,added files,deleted files,renamed files,copied files,modified files,nr commits1,nr commits2,density1,density2,fix,bug,feature,improve,document,refactor,update,add,remove,use,delete,change,messages_min,messages_max,messages_mean,messages_median,conflict,avg_density,avg_density_cat,added_lines_per_commit,deleted_lines_per_commit,files_per_commit,files_per_developer,messages_per_commit,commit_per_developer_on_branch1,commit_per_developer_on_branch2
16781,17368,24783,15892,1,1,1,58,1,783,1,0,0,0,0,1,289,1,50,1,80,3,2,6,21,5,13,43,13,32,1,9,139,313,178.75778546712803,174.0,0,25.5,3,0.0034482758620689655,0.0034482758620689655,0.0034482758620689655,0.01694915254237288,0.6164061567832001,4.982758620689655,1.0
23187,5025,23552,12819,0,64,25,2,4,0,1,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,3,1,0,0,0,1,62,178,118.28571428571428,118.5,0,0.0,,5.818181818181818,2.272727272727273,0.09090909090909091,0.16666666666666666,10.753246753246753,2.0,1.75
602,1712,12155,10357,0,2,4,11,1,77,1,0,0,0,0,1,31,1,21,1,5,1,0,0,0,0,1,5,0,3,0,2,98,251,138.3548387096774,134.0,1,11.0,3,0.0625,0.125,0.03125,0.08333333333333333,4.323588709677419,2.8181818181818183,1.0
3605,3302,20407,6954,0,1,0,41,1,936,1,0,0,0,0,1,95,1,1,1,8,0,5,0,0,0,5,38,0,0,0,2,39,172,67.15789473684211,64.0,1,1.0,1,0.010416666666666666,0.0,0.010416666666666666,0.023809523809523808,0.6995614035087719,2.317073170731707,1.0
25098,11155,24799,5943,0,9054,1542,1,25,256,3,26,0,0,0,109,4,290,0,90,69,7,1,0,7,5,25,61,9,17,0,1,99,554,135.41724137931035,132.5,1,45.0,3,30.79591836734694,5.244897959183674,0.01020408163265306,0.11538461538461539,0.460602861834389,4.0,11.6
19301,4071,10351,2516,0,40,3,11,1,48,1,0,0,0,0,1,36,2,16,1,5,0,0,1,0,0,1,13,2,4,0,1,39,171,82.33333333333334,76.5,1,8.5,3,1.0526315789473684,0.07894736842105263,0.02631578947368421,0.08333333333333333,2.166666666666667,3.272727272727273,2.0
7146,8258,9421,16351,1,1,0,10,1,49,1,0,0,0,0,1,22,1,22,1,0,0,0,0,0,0,3,6,0,3,0,0,24,83,50.59090909090909,48.5,0,11.5,3,0.043478260869565216,0.0,0.043478260869565216,0.09090909090909091,2.199604743083004,2.2,1.0
16709,6574,24476,17035,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,104,60.0,60.0,0,0.0,,0.0,0.0,0.25,0.5,15.0,2.0,2.0
5743,239,24191,17722,0,1018,2,1,2,478,1,23,0,0,0,2,3,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,13,97,60.41666666666667,65.5,1,0.0,,145.42857142857142,0.2857142857142857,0.14285714285714285,0.3333333333333333,8.630952380952381,3.0,2.0
22872,22164,873,3491,0,105,373,2,1,178,1,0,8,0,0,7,11,1,11,1,1,0,0,0,0,0,0,2,1,0,0,0,68,217,103.0909090909091,86.0,0,6.0,3,8.75,31.083333333333332,0.08333333333333333,0.3333333333333333,8.590909090909092,5.5,1.0
16342,21408,26076,18111,1,1,1,10,1,1015,1,0,0,0,0,1,64,1,8,0,7,0,0,1,0,0,24,2,0,0,1,0,10,79,32.828125,26.5,0,4.0,2,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.09090909090909091,0.505048076923077,6.4,1.0
8430,20573,15382,4927,0,2440,944,1,19,597,2,7,0,1,0,67,2,145,0,50,20,0,0,10,0,0,8,32,4,8,0,13,55,215,91.01379310344828,90.0,1,25.0,3,16.598639455782312,6.421768707482993,0.013605442176870748,0.1,0.6191414496833216,2.0,7.631578947368421
13813,23885,6356,5086,0,0,1,1,1,34,7,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,58,58,58.0,58.0,1,0.5,1,0.0,0.5,3.5,3.5,29.0,1.0,1.0
24799,22777,23859,14938,0,69,12,1,44,572,1,0,0,0,0,2,1,128,0,40,3,0,0,0,0,0,10,74,3,0,0,2,40,103,61.125,60.0,1,20.0,3,0.5348837209302325,0.09302325581395349,0.007751937984496124,0.022222222222222223,0.4738372093023256,1.0,2.909090909090909
5861,10038,550,3749,0,1,1,4,1,580,1,0,0,0,0,1,57,9,8,0,8,2,0,0,0,3,2,3,5,6,0,0,46,182,83.93567251461988,75.0,0,4.0,2,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.2,1.271752613857877,14.25,9.0
18770,14501,9184,513,0,104,3,1,4,256,1,1,0,0,0,6,2,11,1,6,0,0,0,0,0,0,3,5,0,0,0,0,38,144,73.13636363636363,74.5,0,3.5,2,8.0,0.23076923076923078,0.07692307692307693,0.2,5.625874125874125,2.0,2.75
6735,13631,15589,14111,0,6,4,1,1,2,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66,96,81.0,81.0,0,0.0,,2.0,1.3333333333333333,0.3333333333333333,0.5,27.0,2.0,1.0
7962,25377,5118,275,1,1,0,9,1,73,1,0,0,0,0,1,18,3,4,1,0,0,0,0,0,0,0,9,3,0,0,0,30,102,70.22222222222221,70.5,0,2.5,2,0.047619047619047616,0.0,0.047619047619047616,0.1,3.3439153439153437,2.0,3.0
2344,21508,14210,7816,0,8,2,2,1,77,1,0,0,0,0,1,6,2,6,0,0,0,0,0,0,0,1,1,0,2,0,0,68,160,109.16666666666666,107.0,0,3.0,2,1.0,0.25,0.125,0.3333333333333333,13.645833333333332,3.0,2.0
1237,1845,25983,8943,1,124,1,7,1,29,2,1,0,0,0,2,12,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,65,114,92.41666666666666,93.5,0,0.0,,9.538461538461538,0.07692307692307693,0.15384615384615385,0.25,7.108974358974359,1.7142857142857142,1.0
2288,15202,21963,11475,1,3,3,2,1,24,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,105,104.0,104.0,0,0.5,1,1.0,1.0,0.3333333333333333,0.3333333333333333,34.666666666666664,1.0,1.0
22729,15647,24965,7614,1,150,12,6,1,128,1,0,0,0,0,3,12,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,66,124,98.25,100.5,0,5.5,3,11.538461538461538,0.9230769230769231,0.07692307692307693,0.14285714285714285,7.5576923076923075,2.0,1.0
25559,6881,25446,15510,0,0,0,1,1,83,1,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,1,2,0,0,0,0,23,110,66.66666666666666,67.0,0,1.5,2,0.0,0.0,0.25,0.5,16.666666666666664,3.0,1.0
22425,1157,6132,3950,0,341,109,1,14,313,9,4,0,0,0,12,15,34,7,15,16,1,0,0,0,0,4,7,1,0,0,0,13,152,62.63137254901961,59.5,1,11.0,3,6.959183673469388,2.2244897959183674,0.1836734693877551,0.6,1.2781912765106043,15.0,2.4285714285714284
11458,494,10851,6851,1,0,0,2,1,226,1,0,0,0,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,83,59.2,49.0,0,0.0,,0.0,0.0,0.16666666666666666,0.3333333333333333,9.866666666666667,2.5,1.0
9915,14079,10957,15023,1,797,394,3,1,14,1,4,2,2,0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,81,98,90.75,92.0,0,0.0,,159.4,78.8,0.2,0.25,18.15,1.3333333333333333,1.0
21988,5802,1423,15437,0,10,1,1,1,49,3,0,0,0,0,2,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,43,82,62.5,62.5,1,1.0,1,3.3333333333333335,0.3333333333333333,1.0,1.5,20.833333333333332,1.0,2.0
2339,14033,17909,17277,1,4,3,36,1,1009,1,0,0,0,0,2,200,1,37,1,62,5,3,1,4,1,21,18,6,22,0,10,45,427,92.185,88.0,0,19.0,3,0.01990049751243781,0.014925373134328358,0.004975124378109453,0.02702702702702703,0.45863184079601993,5.555555555555555,1.0
12043,1959,3461,3912,1,1,1,16,1,164,1,0,0,0,0,1,105,1,70,0,14,2,0,2,7,4,5,16,7,1,0,1,47,148,79.31428571428572,77.0,0,35.0,3,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.058823529411764705,0.7482479784366577,6.5625,1.0
24058,2320,20382,14425,0,4258,97,1,2,26,1,63,0,0,0,16,1,8,0,8,0,0,0,0,0,0,1,5,0,0,0,0,39,90,56.5,55.5,0,4.0,2,473.1111111111111,10.777777777777779,0.1111111111111111,0.3333333333333333,6.277777777777778,1.0,4.0
25566,5637,13427,2335,0,11104,1540,1,29,164,6,28,0,0,0,111,40,73,5,65,26,1,0,1,3,2,9,20,5,1,0,0,23,139,71.91883561643836,69.0,1,35.0,3,98.26548672566372,13.628318584070797,0.05309734513274336,0.2,0.6364498727118438,40.0,2.5172413793103448
10982,21440,14780,8161,0,231,24,1,3,39,1,1,0,0,0,4,3,21,3,0,3,0,0,0,1,0,5,6,1,0,0,1,39,234,93.33333333333334,75.0,1,1.5,2,9.625,1.0,0.041666666666666664,0.25,3.8888888888888893,3.0,7.0
15935,15869,12343,14588,1,1,1,3,1,26,1,0,0,0,0,1,5,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,148,193,173.2,174.0,0,1.5,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,28.866666666666664,1.6666666666666667,1.0
20666,20345,18181,387,0,169,8,4,1,251,1,0,0,0,0,3,29,1,6,0,9,1,0,0,0,0,0,1,0,0,0,0,53,131,86.37931034482759,86.0,0,3.0,2,5.633333333333334,0.26666666666666666,0.03333333333333333,0.2,2.8793103448275863,7.25,1.0
6200,14645,3677,7039,0,7772,156,4,2,858,95,37,0,0,0,29,69,56,10,13,26,2,1,1,1,3,0,24,0,16,1,10,72,762,223.46532091097308,174.0,1,11.5,3,62.176,1.248,0.76,15.833333333333334,1.7877225672877846,17.25,28.0
3570,13310,7232,5333,0,1,1,1,1,42,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,21,24,22.5,22.5,0,1.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,7.5,2.0,1.0
26256,498,11577,2234,0,165,81,1,5,105,2,0,1,0,0,14,6,17,0,15,3,0,0,0,0,0,0,2,2,1,0,2,47,137,88.8235294117647,88.0,0,7.5,3,7.173913043478261,3.5217391304347827,0.08695652173913043,0.3333333333333333,3.8618925831202042,6.0,3.4
13319,8969,26266,7953,0,2143,373,1,15,12,2,8,0,0,0,34,6,25,0,0,7,0,0,0,0,0,1,10,2,1,0,0,15,116,60.12,55.0,0,0.0,,69.12903225806451,12.03225806451613,0.06451612903225806,0.125,1.9393548387096773,6.0,1.6666666666666667
976,13527,21081,13190,0,65,26,1,1,22,2,1,0,0,0,8,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,82,82,82.0,82.0,1,0.0,,32.5,13.0,1.0,1.0,41.0,1.0,1.0
16250,7335,25516,10859,0,241,248,1,1,113,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,89,62.5,62.5,0,0.0,,80.33333333333333,82.66666666666667,0.3333333333333333,0.5,20.833333333333332,2.0,1.0
24953,1904,15995,1823,0,2083,252,1,17,814,2,19,0,4,0,24,2,167,2,44,24,2,0,2,10,3,16,32,9,2,0,3,55,223,105.14670658682635,103.5,1,23.0,3,12.325443786982248,1.4911242603550297,0.011834319526627219,0.1111111111111111,0.622169861460511,2.0,9.823529411764707
17345,15432,18769,613,1,163,22,7,1,63,2,0,0,0,0,3,13,1,11,0,1,2,0,0,0,0,1,0,0,1,0,0,48,90,75.46153846153845,82.0,0,5.5,3,11.642857142857142,1.5714285714285714,0.14285714285714285,0.25,5.39010989010989,1.8571428571428572,1.0
6062,11141,20051,13938,0,2,35,1,1,0,5,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,79,52.5,52.5,0,0.0,,0.6666666666666666,11.666666666666666,1.6666666666666667,2.5,17.5,2.0,1.0
13808,9248,25040,9911,1,4,7,1,1,35,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,90,69.0,69.0,0,0.0,,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.5,23.0,2.0,1.0
12022,2359,7105,13345,0,16,13,1,10,0,1,0,0,0,0,8,2,19,0,0,6,0,0,1,1,0,0,0,0,0,0,2,54,112,83.52631578947368,87.0,0,0.0,,0.7619047619047619,0.6190476190476191,0.047619047619047616,0.09090909090909091,3.9774436090225564,2.0,1.9
16975,12471,21195,11588,0,7,16,1,1,0,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,16,16.0,16.0,1,0.0,,3.5,8.0,3.5,3.5,8.0,1.0,1.0
1758,7684,9415,13477,1,30,34,11,1,79,1,0,0,0,0,5,51,1,44,0,14,3,0,0,1,1,5,16,4,7,0,5,271,702,318.1372549019608,309.0,0,22.0,3,0.5769230769230769,0.6538461538461539,0.019230769230769232,0.08333333333333333,6.118024132730015,4.636363636363637,1.0
7142,16679,4074,16586,0,14890,6,1,2,147,1,17,0,0,0,2,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,12,41,26.5,26.5,1,3.0,2,2481.6666666666665,1.0,0.16666666666666666,0.3333333333333333,4.416666666666667,2.0,2.0
2870,4924,9414,8217,0,452,380,27,1,133,2,0,0,0,0,7,79,2,62,1,22,2,0,1,0,1,17,11,6,4,0,7,48,232,92.9746835443038,92.0,0,31.5,3,5.580246913580247,4.691358024691358,0.024691358024691357,0.07142857142857142,1.1478355993123925,2.925925925925926,2.0
20023,12727,22367,9062,0,125,1,1,2,95,1,2,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,32.25,23.5,0,0.5,1,25.0,0.2,0.2,0.3333333333333333,6.45,1.0,2.0
2,3524,15823,7332,0,69,0,6,1,66,2,0,0,0,0,3,50,3,20,2,9,1,0,0,0,0,1,10,7,4,3,2,46,689,110.58666666666667,85.5,1,11.0,3,1.3018867924528301,0.0,0.03773584905660377,0.2857142857142857,2.086540880503145,8.333333333333334,3.0
26116,21068,827,11723,0,105,100,2,2,988,33,0,0,0,0,9,7,12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,12,80,39.023809523809526,30.0,1,1.5,2,5.526315789473684,5.2631578947368425,1.736842105263158,8.25,2.0538847117794488,3.5,6.0
20383,18062,4569,7085,1,7,3,9,1,87,1,0,0,0,0,1,29,2,28,1,5,0,0,0,0,0,5,3,1,1,0,3,68,142,100.4655172413793,99.5,0,14.5,3,0.22580645161290322,0.0967741935483871,0.03225806451612903,0.1,3.2408231368186873,3.2222222222222223,2.0
21351,8322,3931,14306,1,1,0,3,1,43,1,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,39,75,55.66666666666667,53.0,0,1.0,1,0.16666666666666666,0.0,0.16666666666666666,0.25,9.277777777777779,1.0,3.0
9447,21309,37,7207,1,154,80,1,2,115,1,0,0,0,0,1,7,4,7,4,0,0,0,0,0,0,0,3,0,0,0,0,77,166,117.17857142857144,117.0,0,5.5,3,14.0,7.2727272727272725,0.09090909090909091,0.3333333333333333,10.652597402597404,7.0,2.0
18719,11780,24756,12794,1,1,1,5,1,41,1,0,0,0,0,1,8,1,4,1,0,0,0,0,0,0,1,2,0,0,0,0,40,79,60.375,61.0,0,2.5,2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,6.708333333333333,1.6,1.0
6146,9342,21535,5757,0,80,74,20,1,51,6,0,0,0,0,18,143,5,1,5,10,1,0,1,1,0,3,14,4,11,0,0,15,145,92.44475524475524,108.0,1,3.0,2,0.5405405405405406,0.5,0.04054054054054054,0.2857142857142857,0.6246267246267246,7.15,5.0
5149,11239,685,14756,0,3078,442,1,7,1169,1,42,0,0,0,216,4,76,0,1,10,0,0,2,0,0,10,19,2,0,16,3,33,307,63.10526315789474,54.0,1,0.5,1,38.475,5.525,0.0125,0.125,0.7888157894736842,4.0,10.857142857142858
15834,1955,16523,5814,1,6,1,37,1,497,2,0,0,0,0,2,295,2,65,0,63,10,0,6,9,0,34,43,25,43,0,21,28,304,85.15254237288136,79.0,0,32.5,3,0.020202020202020204,0.003367003367003367,0.006734006734006734,0.05263157894736842,0.2867088968783884,7.972972972972973,2.0
5597,19650,9816,1987,0,106,27,8,1,97,1,0,0,0,0,1,21,3,15,1,6,0,0,2,1,0,0,5,1,2,0,0,52,205,104.28571428571428,95.0,1,8.0,3,4.416666666666667,1.125,0.041666666666666664,0.1111111111111111,4.345238095238095,2.625,3.0
8628,5433,10282,5449,0,10,5,8,1,4035,1,0,0,0,0,1,101,1,0,0,14,4,0,0,0,3,8,6,7,10,1,0,213,326,241.6435643564357,237.0,0,0.0,,0.09803921568627451,0.049019607843137254,0.00980392156862745,0.1111111111111111,2.3690545525140756,12.625,1.0
4460,16939,15019,6352,1,1,1,2,1,135,1,0,0,0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,66,89,77.5,77.5,0,1.5,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.833333333333332,1.0,1.0
8791,6239,6302,3583,0,20299,636,1,1,323,26,21,1,0,0,91,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26.0,26.0,1,0.0,,2255.4444444444443,70.66666666666667,2.888888888888889,13.0,2.888888888888889,7.0,2.0
17274,9603,8689,6829,0,29,18,7,2,169,2,0,0,0,0,19,21,2,9,0,4,2,0,0,0,0,5,2,0,1,0,1,27,96,60.33333333333333,59.0,1,4.5,2,1.2608695652173914,0.782608695652174,0.08695652173913043,0.2222222222222222,2.623188405797101,3.0,1.0
13678,14673,6592,1659,1,44,4,5,1,87,3,0,0,0,0,4,6,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,92,137,119.0,125.0,0,3.5,2,6.285714285714286,0.5714285714285714,0.42857142857142855,0.5,17.0,1.2,1.0
12693,4819,10767,13715,1,201,20,5,1,28,1,0,0,0,0,3,6,6,2,2,0,0,0,0,0,2,0,1,1,2,0,3,25,264,87.0,63.0,0,2.0,2,16.75,1.6666666666666667,0.08333333333333333,0.16666666666666666,7.25,1.2,6.0
18063,15374,9106,4747,1,3,8,10,1,281,1,0,0,0,0,1,65,1,30,1,15,0,0,0,0,0,0,4,4,3,0,3,47,153,83.15384615384616,84.0,0,15.5,3,0.045454545454545456,0.12121212121212122,0.015151515151515152,0.09090909090909091,1.25990675990676,6.5,1.0
2648,9160,10340,2720,0,356,211,1,1,37,9,0,0,0,0,16,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26.0,26.0,0,0.5,1,17.8,10.55,0.45,4.5,1.3,19.0,1.0
10537,15578,10093,2807,1,73,25,1,1,122,1,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,86,163,121.4,127.0,0,2.0,2,10.428571428571429,3.5714285714285716,0.14285714285714285,0.5,17.342857142857145,5.0,2.0
15875,6316,8287,9754,0,170,101,2,1,106,2,0,0,0,0,8,24,6,2,6,1,0,0,0,1,0,2,3,0,2,0,0,75,269,120.66666666666666,112.0,1,4.0,2,5.666666666666667,3.3666666666666667,0.06666666666666667,0.6666666666666666,4.022222222222222,12.0,6.0
10336,21905,1894,2743,0,13611,7260,1,13,978,2,38,11,2,0,112,2,206,0,0,9,1,1,5,0,8,14,28,10,10,0,5,33,215,73.14077669902912,73.5,1,0.0,,65.4375,34.90384615384615,0.009615384615384616,0.14285714285714285,0.3516383495145631,2.0,15.846153846153847
15515,4114,26326,844,1,14,4,23,1,254,1,0,0,0,0,1,82,2,51,0,12,1,1,0,1,0,4,6,8,5,0,11,47,247,80.7439024390244,67.5,0,25.5,3,0.16666666666666666,0.047619047619047616,0.011904761904761904,0.041666666666666664,0.9612369337979094,3.5652173913043477,2.0
11430,19109,15552,12505,0,5293,2481,8,29,171,73,10,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,inf,inf,inf,1.972972972972973,,0.0,0.0
12985,20172,2905,14365,0,210,162,1,4,660,1,0,0,0,0,134,11,11,2,1,4,0,0,0,0,0,4,2,1,0,0,1,21,130,84.0909090909091,103.0,0,1.5,2,9.545454545454545,7.363636363636363,0.045454545454545456,0.2,3.822314049586777,11.0,2.75
11951,16896,23384,2272,1,9,0,6,1,2157,1,0,0,0,0,1,101,2,2,1,17,0,3,1,2,1,13,14,3,3,0,4,46,124,75.67326732673267,74.0,0,1.5,2,0.08737864077669903,0.0,0.009708737864077669,0.14285714285714285,0.7346919157935211,16.833333333333332,2.0
368,13652,4681,15170,1,36,0,13,2,1602,2,0,0,0,0,2,63,3,5,2,15,0,2,2,1,0,6,7,3,2,0,5,31,177,77.76190476190476,80.0,0,3.5,2,0.5454545454545454,0.0,0.030303030303030304,0.13333333333333333,1.1782106782106783,4.846153846153846,1.5
20010,558,8095,2004,0,176,37,1,66,7418,1,2,0,0,0,3,1,167,0,2,9,0,0,0,0,0,18,58,1,0,0,1,36,137,64.7065868263473,71.0,1,1.0,1,1.0476190476190477,0.22023809523809523,0.005952380952380952,0.014925373134328358,0.38515825491873396,1.0,2.5303030303030303
3232,5909,13306,17356,0,61,0,7,1,80,1,1,0,0,0,1,27,3,18,1,7,0,0,3,0,0,0,6,0,1,0,2,53,143,88.4074074074074,79.0,0,9.5,3,2.033333333333333,0.0,0.03333333333333333,0.125,2.9469135802469135,3.857142857142857,3.0
658,14700,7689,16471,1,2,0,9,1,32,1,0,0,0,0,1,19,1,15,0,2,0,0,0,2,0,2,1,2,0,0,0,74,164,100.78947368421052,98.0,0,7.5,3,0.1,0.0,0.05,0.1,5.039473684210526,2.111111111111111,1.0
13027,6838,1129,14709,1,29,0,3,1,190,1,0,0,0,0,2,10,2,4,2,2,2,0,0,0,1,0,4,0,0,1,1,108,308,195.9,192.0,0,3.0,2,2.4166666666666665,0.0,0.08333333333333333,0.25,16.325,3.3333333333333335,2.0
6917,19677,23904,9585,1,1,0,4,1,6,1,0,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,26,88,54.75,53.5,0,0.0,,0.1111111111111111,0.0,0.1111111111111111,0.2,6.083333333333333,2.0,1.0
26375,4004,16235,18162,0,0,0,1,1,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72.0,72.0,0,0.0,,0.0,0.0,2.5,2.5,36.0,1.0,1.0
24463,21658,1070,15127,0,55,341,1,2,1,1,1,3,3,0,19,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,33.25,34.5,0,0.0,,11.0,68.2,0.2,0.3333333333333333,6.65,1.0,2.0
6996,22813,14245,5280,1,25,5,5,1,22,1,0,0,0,0,2,7,1,0,0,1,0,0,1,0,0,0,2,1,0,0,1,67,228,107.42857142857144,87.0,0,0.0,,3.125,0.625,0.125,0.16666666666666666,13.42857142857143,1.4,1.0
20254,1814,19863,17437,0,148,0,2,1,162,1,1,0,0,0,1,19,7,16,2,3,1,0,1,0,0,0,3,0,2,0,0,27,123,82.33834586466165,82.0,1,9.0,3,5.6923076923076925,0.0,0.038461538461538464,0.3333333333333333,3.1668594563331403,9.5,7.0
10044,11482,6973,10167,0,1,1,61,1,5865,1,0,0,0,0,1,286,1,0,0,49,6,0,1,10,1,19,21,17,18,1,11,32,140,69.35314685314685,70.0,0,0.0,,0.003484320557491289,0.003484320557491289,0.003484320557491289,0.016129032258064516,0.2416485953071319,4.688524590163935,1.0
23417,10434,8211,9563,1,126,4,6,1,76,1,1,0,0,0,2,18,2,16,2,2,0,0,0,0,0,2,5,1,4,0,1,55,139,100.72222222222224,101.5,0,9.0,3,6.3,0.2,0.05,0.14285714285714285,5.036111111111112,3.0,2.0
11157,23068,25780,14783,1,5,3,4,1,99,1,0,0,0,0,1,28,2,20,0,7,0,0,0,1,0,1,4,1,3,0,0,68,171,104.07142857142856,103.0,0,10.0,3,0.16666666666666666,0.1,0.03333333333333333,0.2,3.4690476190476187,7.0,2.0
20654,12072,16119,16498,1,264,61,9,1,75,1,5,0,0,0,7,51,7,42,6,21,1,0,0,0,1,5,11,5,2,0,6,24,283,70.09803921568627,66.0,0,24.0,3,4.551724137931035,1.0517241379310345,0.017241379310344827,0.1,1.2085868830290736,5.666666666666667,7.0
25722,23172,4656,6977,0,1,0,1,1,19,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62.0,62.0,1,0.0,,0.5,0.0,7.5,7.5,31.0,1.0,1.0
8979,22590,10432,6251,0,106,89,2,3,13,1,0,0,0,0,3,3,7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,37,96,63.14285714285714,65.0,1,0.0,,10.6,8.9,0.1,0.2,6.314285714285714,1.5,2.3333333333333335
3199,2022,6078,17088,0,0,0,11,12,731,15,0,0,0,0,0,98,32,0,7,51,2,0,4,1,0,11,12,3,5,0,3,14,249,73.86033163265306,73.5,1,3.5,2,0.0,0.0,0.11538461538461539,0.6521739130434783,0.5681563971742543,8.909090909090908,2.6666666666666665
17908,22538,6258,10869,1,45,4,5,1,310,1,0,0,0,0,1,96,1,3,0,13,9,0,0,0,0,10,20,1,0,2,5,109,216,139.95833333333334,130.5,0,1.5,2,0.4639175257731959,0.041237113402061855,0.010309278350515464,0.16666666666666666,1.4428694158075603,19.2,1.0
14098,3432,9306,6292,0,2,0,1,1,0,1,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,35,69,55.333333333333336,59.0,0,0.0,,0.2857142857142857,0.0,0.14285714285714285,0.5,7.904761904761905,6.0,1.0
17310,9385,13249,6953,0,14,10,10,2,18,1,0,0,0,0,5,25,6,0,0,3,0,0,0,1,0,3,2,0,0,0,1,43,210,91.23333333333332,70.0,0,0.0,,0.45161290322580644,0.3225806451612903,0.03225806451612903,0.08333333333333333,2.9430107526881715,2.5,3.0
12140,7653,4715,10743,0,6,8,1,6,220,1,1,0,0,0,5,1,9,0,7,0,0,0,0,0,0,3,0,0,0,0,0,16,58,37.22222222222222,27.0,1,3.5,2,0.6,0.8,0.1,0.14285714285714285,3.7222222222222223,1.0,1.5
3297,25865,17389,5102,0,5552,4097,1,3,12,9,2,0,0,0,239,13,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,16,98,37.34615384615385,29.5,0,0.0,,326.5882352941176,241.0,0.5294117647058824,2.25,2.1968325791855206,13.0,1.3333333333333333
24683,15735,18020,14338,1,8,5,11,2,141,1,0,0,0,0,4,36,2,20,2,9,0,0,0,0,0,0,3,2,4,0,1,59,160,98.47222222222224,97.0,0,11.0,3,0.21052631578947367,0.13157894736842105,0.02631578947368421,0.07692307692307693,2.5913742690058483,3.272727272727273,1.0
2607,7172,25168,2193,1,0,1,2,1,334,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,87,119,103.0,103.0,0,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,34.333333333333336,1.0,1.0
5941,13173,22737,375,0,1336,763,2,8,34,3,19,0,0,0,175,6,19,4,3,6,0,1,0,0,0,1,4,1,1,0,1,57,207,120.140350877193,112.0,1,3.5,2,53.44,30.52,0.12,0.3,4.80561403508772,3.0,2.375
2136,4741,20827,11577,1,0,0,13,1,686,1,0,0,0,0,0,35,1,13,0,1,0,0,0,0,1,1,7,1,0,2,0,53,112,80.62857142857143,78.0,0,6.5,3,0.0,0.0,0.027777777777777776,0.07142857142857142,2.2396825396825397,2.6923076923076925,1.0
